"Five people Jatin, Gita, Farhan, Divya, Amit sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Jatin occupy?",5,4,3,1,D,"Since the order from left to right is Jatin, Gita, Farhan, Divya, Amit, Jatin is in position 1.",Puzzles,Seating Arrangement
What is the mirror image time of 3:55?,8:05,1:47,6:34,10:12,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 3:55 is 8:05.",Puzzles,Mirror Image Puzzles
What is the mirror image time of 2:05?,5:49,9:55,8:04,8:13,B,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 2:05 is 9:55.",Puzzles,Mirror Image Puzzles
"If today is Wednesday, what day will it be 2920 days after today?",Tuesday,Thursday,Saturday,Sunday,B,2920 mod 7 = 1. Counting 1 day(s) after from Wednesday gives Thursday.,Puzzles,Calendar Reasoning
What is the mirror image time of 8:45?,11:14,3:15,9:12,9:49,B,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 8:45 is 3:15.",Puzzles,Mirror Image Puzzles
What is the mirror image time of 1:54?,9:59,10:06,12:43,3:10,B,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 1:54 is 10:06.",Puzzles,Mirror Image Puzzles
Complete the analogy: Author is to Book as Director is to ____?,Hive,Lion,Film,Body,C,"Just as Author relates to Book, Director relates to Film.",Puzzles,Analogies
"In each set, the third number is the positive difference of the first two: [7, 12, 5], [16, 9, 7], [3, 29, ?]. Find the missing number.",27,22,25,26,D,"Following the pattern, the missing number = |3 - 29| = 26.",Puzzles,Pattern Puzzle
"In each set, the third number is the positive difference of the first two: [12, 23, 11], [30, 18, 12], [12, 15, ?]. Find the missing number.",1,6,0,3,D,"Following the pattern, the missing number = |12 - 15| = 3.",Puzzles,Pattern Puzzle
"In each set, the third number is the positive difference of the first two: [5, 14, 9], [30, 14, 16], [20, 20, ?]. Find the missing number.",0,2,4,1,A,"Following the pattern, the missing number = |20 - 20| = 0.",Puzzles,Pattern Puzzle
"Five people Gita, Chetan, Hari, Bhavna, Farhan sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Bhavna occupy?",5,4,2,1,B,"Since the order from left to right is Gita, Chetan, Hari, Bhavna, Farhan, Bhavna is in position 4.",Puzzles,Seating Arrangement
"If today is Friday, what day will it be 2643 days after today?",Tuesday,Saturday,Wednesday,Thursday,A,2643 mod 7 = 4. Counting 4 day(s) after from Friday gives Tuesday.,Puzzles,Calendar Reasoning
"If today is Saturday, what day will it be 2602 days after today?",Wednesday,Thursday,Tuesday,Saturday,B,2602 mod 7 = 5. Counting 5 day(s) after from Saturday gives Thursday.,Puzzles,Calendar Reasoning
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [48, 53, ? / 47, 49, 51 / 52, 45, 50]",46,47,42,43,A,"Every row, column, and diagonal in this magic square sums to 147. The missing value is 46.",Puzzles,Magic Squares
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [43, ?, 41 / 42, 44, 46 / 47, 40, 45]",52,45,51,48,D,"Every row, column, and diagonal in this magic square sums to 132. The missing value is 48.",Puzzles,Magic Squares
"In a certain code, each letter is shifted 4 place(s) forward in the alphabet (A→E). How is 'ISLAND' written in this code?",KUNCPF,JTMBOE,LVODQG,MWPERH,D,"Each letter of 'ISLAND' is shifted forward by 4 in the alphabet, giving 'MWPERH'.",Puzzles,Coding-Decoding
"In each set, the third number is the positive difference of the first two: [29, 20, 9], [6, 30, 24], [25, 11, ?]. Find the missing number.",18,10,13,14,D,"Following the pattern, the missing number = |25 - 11| = 14.",Puzzles,Pattern Puzzle
"Find the missing number in the sequence: 34, ?, 44, 49, 54, 59",39,41,35,45,A,Each term increases by 5. The missing value at that position is 39.,Puzzles,Number Sequence
"If today is Monday, what day was it 2425 days before today?",Monday,Friday,Wednesday,Thursday,B,2425 mod 7 = 3. Counting 3 day(s) before from Monday gives Friday.,Puzzles,Calendar Reasoning
"Five people Jatin, Chetan, Divya, Gita, Amit sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Chetan occupy?",2,5,1,4,A,"Since the order from left to right is Jatin, Chetan, Divya, Gita, Amit, Chetan is in position 2.",Puzzles,Seating Arrangement
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [39, 44, 37 / 38, 40, ? / 43, 36, 41]",42,41,38,43,A,"Every row, column, and diagonal in this magic square sums to 120. The missing value is 42.",Puzzles,Magic Squares
"In each set, the third number is the positive difference of the first two: [20, 16, 4], [4, 28, 24], [12, 20, ?]. Find the missing number.",8,12,4,10,A,"Following the pattern, the missing number = |12 - 20| = 8.",Puzzles,Pattern Puzzle
"In a certain code, each letter is shifted 3 place(s) forward in the alphabet (A→D). How is 'GRASS' written in this code?",KVEWW,ITCUU,JUDVV,HSBTT,C,"Each letter of 'GRASS' is shifted forward by 3 in the alphabet, giving 'JUDVV'.",Puzzles,Coding-Decoding
"If today is Sunday, what day was it 802 days before today?",Saturday,Wednesday,Friday,Monday,B,802 mod 7 = 4. Counting 4 day(s) before from Sunday gives Wednesday.,Puzzles,Calendar Reasoning
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [28, 33, 26 / 27, 29, 31 / ?, 25, 30]",35,32,33,29,B,"Every row, column, and diagonal in this magic square sums to 87. The missing value is 32.",Puzzles,Magic Squares
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'BRAVE' written in this code?",DTCXG,FVEZI,EUDYH,CSBWF,D,"Each letter of 'BRAVE' is shifted forward by 1 in the alphabet, giving 'CSBWF'.",Puzzles,Coding-Decoding
"If today is Saturday, what day was it 2204 days before today?",Monday,Sunday,Wednesday,Tuesday,B,2204 mod 7 = 6. Counting 6 day(s) before from Saturday gives Sunday.,Puzzles,Calendar Reasoning
What is the mirror image time of 2:12?,9:48,6:52,8:09,11:31,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 2:12 is 9:48.",Puzzles,Mirror Image Puzzles
"Five people Amit, Divya, Jatin, Bhavna, Gita sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Jatin occupy?",5,4,1,3,D,"Since the order from left to right is Amit, Divya, Jatin, Bhavna, Gita, Jatin is in position 3.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 12, 16, ?, 24, 28, 32",22,17,15,20,D,Each term increases by 4. The missing value at that position is 20.,Puzzles,Number Sequence
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'ISLAND' written in this code?",MWPERH,KUNCPF,NXQFSI,JTMBOE,D,"Each letter of 'ISLAND' is shifted forward by 1 in the alphabet, giving 'JTMBOE'.",Puzzles,Coding-Decoding
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [?, 20, 13 / 14, 16, 18 / 19, 12, 17]",13,15,16,18,B,"Every row, column, and diagonal in this magic square sums to 48. The missing value is 15.",Puzzles,Magic Squares
"Find the missing number in the sequence: 22, ?, 38, 46, 54, 62",37,21,32,30,D,Each term increases by 8. The missing value at that position is 30.,Puzzles,Number Sequence
"Find the missing number in the sequence: 31, 43, 55, ?, 79, 91",54,61,67,56,C,Each term increases by 12. The missing value at that position is 67.,Puzzles,Number Sequence
"Five people Jatin, Farhan, Hari, Gita, Bhavna sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Hari occupy?",3,5,2,4,A,"Since the order from left to right is Jatin, Farhan, Hari, Gita, Bhavna, Hari is in position 3.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 5, 11, ?, 23, 29, 35",10,19,24,17,D,Each term increases by 6. The missing value at that position is 17.,Puzzles,Number Sequence
What is the mirror image time of 12:13?,12:01,6:52,11:47,6:19,C,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 12:13 is 11:47.",Puzzles,Mirror Image Puzzles
"Find the missing number in the sequence: 8, 20, ?, 44, 56, 68",38,32,30,19,B,Each term increases by 12. The missing value at that position is 32.,Puzzles,Number Sequence
"Five people Esha, Jatin, Amit, Hari, Gita sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Hari occupy?",5,3,2,4,D,"Since the order from left to right is Esha, Jatin, Amit, Hari, Gita, Hari is in position 4.",Puzzles,Seating Arrangement
"In each set, the third number is the positive difference of the first two: [25, 28, 3], [20, 24, 4], [10, 3, ?]. Find the missing number.",4,7,5,3,B,"Following the pattern, the missing number = |10 - 3| = 7.",Puzzles,Pattern Puzzle
What is the mirror image time of 10:38?,1:22,2:01,7:25,3:32,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 10:38 is 1:22.",Puzzles,Mirror Image Puzzles
"Five people Bhavna, Farhan, Esha, Hari, Gita sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Esha occupy?",1,4,2,3,D,"Since the order from left to right is Bhavna, Farhan, Esha, Hari, Gita, Esha is in position 3.",Puzzles,Seating Arrangement
"Five people Amit, Jatin, Ira, Chetan, Hari sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Ira occupy?",5,3,1,4,B,"Since the order from left to right is Amit, Jatin, Ira, Chetan, Hari, Ira is in position 3.",Puzzles,Seating Arrangement
What is the mirror image time of 11:35?,6:19,12:25,1:10,2:36,B,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 11:35 is 12:25.",Puzzles,Mirror Image Puzzles
"In each set, the third number is the positive difference of the first two: [30, 28, 2], [26, 19, 7], [23, 22, ?]. Find the missing number.",1,3,5,2,A,"Following the pattern, the missing number = |23 - 22| = 1.",Puzzles,Pattern Puzzle
What is the mirror image time of 1:08?,10:52,3:45,2:46,4:14,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 1:08 is 10:52.",Puzzles,Mirror Image Puzzles
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [9, 14, 7 / 8, 10, 12 / ?, 6, 11]",11,14,10,13,D,"Every row, column, and diagonal in this magic square sums to 30. The missing value is 13.",Puzzles,Magic Squares
"If today is Wednesday, what day will it be 2345 days after today?",Wednesday,Tuesday,Sunday,Monday,A,2345 mod 7 = 0. Counting 0 day(s) after from Wednesday gives Wednesday.,Puzzles,Calendar Reasoning
"Five people Hari, Esha, Divya, Ira, Chetan sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Hari occupy?",2,3,5,1,D,"Since the order from left to right is Hari, Esha, Divya, Ira, Chetan, Hari is in position 1.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 36, 48, ?, 72, 84, 96",47,62,71,60,D,Each term increases by 12. The missing value at that position is 60.,Puzzles,Number Sequence
What is the mirror image time of 10:20?,3:13,4:08,10:38,1:40,D,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 10:20 is 1:40.",Puzzles,Mirror Image Puzzles
"Five people Ira, Gita, Bhavna, Farhan, Amit sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Gita occupy?",1,2,5,4,B,"Since the order from left to right is Ira, Gita, Bhavna, Farhan, Amit, Gita is in position 2.",Puzzles,Seating Arrangement
What is the mirror image time of 4:11?,12:05,7:49,1:46,12:07,B,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 4:11 is 7:49.",Puzzles,Mirror Image Puzzles
"In each set, the third number is the positive difference of the first two: [26, 3, 23], [14, 28, 14], [19, 16, ?]. Find the missing number.",1,4,3,6,C,"Following the pattern, the missing number = |19 - 16| = 3.",Puzzles,Pattern Puzzle
"Find the missing number in the sequence: 1, 10, 19, 28, ?, 46",41,37,29,47,B,Each term increases by 9. The missing value at that position is 37.,Puzzles,Number Sequence
"Find the missing number in the sequence: 3, 13, 23, 33, ?, 53",54,43,41,52,B,Each term increases by 10. The missing value at that position is 43.,Puzzles,Number Sequence
What is the mirror image time of 6:30?,12:21,5:30,10:57,10:27,B,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 6:30 is 5:30.",Puzzles,Mirror Image Puzzles
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'SMILE' written in this code?",VPLOH,WQMPI,TNJMF,XRNQJ,C,"Each letter of 'SMILE' is shifted forward by 1 in the alphabet, giving 'TNJMF'.",Puzzles,Coding-Decoding
"In each set, the third number is the positive difference of the first two: [19, 2, 17], [11, 8, 3], [29, 26, ?]. Find the missing number.",6,3,2,1,B,"Following the pattern, the missing number = |29 - 26| = 3.",Puzzles,Pattern Puzzle
What is the mirror image time of 5:13?,6:47,3:27,1:59,2:10,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 5:13 is 6:47.",Puzzles,Mirror Image Puzzles
"In each set, the third number is the positive difference of the first two: [30, 28, 2], [3, 24, 21], [27, 26, ?]. Find the missing number.",1,0,2,5,A,"Following the pattern, the missing number = |27 - 26| = 1.",Puzzles,Pattern Puzzle
"Five people Bhavna, Gita, Amit, Ira, Esha sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Esha occupy?",4,2,3,5,D,"Since the order from left to right is Bhavna, Gita, Amit, Ira, Esha, Esha is in position 5.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 25, 33, 41, ?, 57, 65",47,40,49,56,C,Each term increases by 8. The missing value at that position is 49.,Puzzles,Number Sequence
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [26, ?, 24 / 25, 27, 29 / 30, 23, 28]",29,31,34,32,B,"Every row, column, and diagonal in this magic square sums to 81. The missing value is 31.",Puzzles,Magic Squares
