Which of the following best describes Petra?,An ancient city in Jordan famous for its rock-cut architecture,A famous performing arts venue with a distinctive sail-like design in Australia,An ancient Inca citadel located in the Andes Mountains of Peru,An Italian city famous for its canals instead of roads,A) An ancient city in Jordan famous for its rock-cut architecture,"Petra, in Jordan, is an ancient city famous for its elaborate structures carved directly into rose-colored rock.",Travel & Tourism,Famous Landmarks
Which option best explains the meaning of Petra?,"An ancient amphitheater located in Rome, Italy",A large statue located on Liberty Island in New York Harbor,A famous performing arts venue with a distinctive sail-like design in Australia,An ancient city in Jordan famous for its rock-cut architecture,D) An ancient city in Jordan famous for its rock-cut architecture,"Petra, in Jordan, is an ancient city famous for its elaborate structures carved directly into rose-colored rock.",Travel & Tourism,Famous Landmarks
Which option best explains the meaning of the Gateway of India?,"A city in the UAE known for its modern skyscrapers, including the Burj Khalifa",A famous performing arts venue with a distinctive sail-like design in Australia,"A famous monument located in Mumbai, overlooking the Arabian Sea",A steep-sided canyon carved by the Colorado River in the United States,"C) A famous monument located in Mumbai, overlooking the Arabian Sea","The Gateway of India is a famous arch monument located in Mumbai, India, overlooking the Arabian Sea.",Travel & Tourism,Monuments
Yellowstone National Park can be best defined as which of the following?,A steep-sided canyon carved by the Colorado River in the United States,"The first national park in the world, known for its geysers",A large statue located on Liberty Island in New York Harbor,One of the most visited national parks in the United States,"B) The first national park in the world, known for its geysers","Yellowstone, established in 1872, is widely regarded as the world's first national park, famous for geysers like Old Faithful.",Travel & Tourism,National Parks
Which of the following best describes the Taj Mahal?,"A network of interconnected canals, lakes, and lagoons in southern India",A coastal Indian state known for its beaches and Portuguese heritage,"A white marble mausoleum in Agra, India, built by Shah Jahan",A landmark or area recognized by UNESCO as having outstanding cultural or natural value,"C) A white marble mausoleum in Agra, India, built by Shah Jahan","The Taj Mahal, in Agra, India, is a white marble mausoleum built by Mughal emperor Shah Jahan in memory of his wife.",Travel & Tourism,Monuments
Choose the correct definition of Kerala backwaters.,"A mountain range popular for trekking, mountaineering, and hill stations","The world's largest coral reef system, located off Australia","A city in the UAE known for its modern skyscrapers, including the Burj Khalifa","A network of interconnected canals, lakes, and lagoons in southern India","D) A network of interconnected canals, lakes, and lagoons in southern India","The Kerala backwaters are a network of interconnected canals, lakes, and lagoons in Kerala, India, popular for houseboat tourism.",Travel & Tourism,Indian Tourist Places
Which statement correctly explains Angkor Wat?,"A large temple complex in Cambodia, originally built as a Hindu temple",One of the most visited national parks in the United States,"A hill station in West Bengal, India, famous for its tea gardens","A city in Rajasthan, India, known as the 'Pink City'","A) A large temple complex in Cambodia, originally built as a Hindu temple","Angkor Wat, in Cambodia, is a massive temple complex originally constructed as a Hindu temple in the 12th century.",Travel & Tourism,Monuments
Ooty can be best defined as which of the following?,"A historic palace and fortress complex in Granada, Spain",An Indian archipelago known for its beaches and marine life,"An ancient amphitheater located in Rome, Italy","A popular hill station in Tamil Nadu, India, known for its tea plantations","D) A popular hill station in Tamil Nadu, India, known for its tea plantations","Ooty (Udhagamandalam), in Tamil Nadu, is a popular hill station known for its cool climate and tea plantations.",Travel & Tourism,Hill Stations
Which of the following best describes Ooty?,An Indian archipelago known for its beaches and marine life,"A mountain range popular for trekking, mountaineering, and hill stations","A popular hill station in Tamil Nadu, India, known for its tea plantations",A large statue located on Liberty Island in New York Harbor,"C) A popular hill station in Tamil Nadu, India, known for its tea plantations","Ooty (Udhagamandalam), in Tamil Nadu, is a popular hill station known for its cool climate and tea plantations.",Travel & Tourism,Hill Stations
Which option best explains the meaning of Angkor Wat?,"A white marble mausoleum in Agra, India, built by Shah Jahan",A coastal Indian state known for its beaches and Portuguese heritage,"A large temple complex in Cambodia, originally built as a Hindu temple","A historic palace and fortress complex in Granada, Spain","C) A large temple complex in Cambodia, originally built as a Hindu temple","Angkor Wat, in Cambodia, is a massive temple complex originally constructed as a Hindu temple in the 12th century.",Travel & Tourism,Monuments
Which option best explains the meaning of Andaman Islands?,An Indian archipelago known for its beaches and marine life,"A hill station in Kerala, India, known for its tea plantations","One of the oldest continuously inhabited cities, located on the Ganges in India","A network of interconnected canals, lakes, and lagoons in southern India",A) An Indian archipelago known for its beaches and marine life,"The Andaman Islands, an Indian territory in the Bay of Bengal, are known for their beaches, coral reefs, and marine biodiversity.",Travel & Tourism,Beaches
